,SL_n,BRC1_2_n,CK_n,Aux_n,ABA_n,PIN_1_3_4_7_n,Aux_Bud_n,SUC_n,GA_n,Decap_signal_n,CXE_n,SMXL6_7_8_n,FHY3_FAR1_n,SPL9_15_n,MAX2_n,D14_n,D27_n,MAX3_n,MAX4_n,MAX1_n,LBO_n,CLAMT_n,PhyB_n,PIFs_n,HB21_40_53_n,NCED3_n,,,,,,,,,
7042,0.396971722,0.857035403,4.441881586,1.286382019,1.729092124,0,1.894164452,2.594906106,2.297535199,1.107729321,1.088115111,0.940928683,1.264699924,1.400426251,1.129048108,2.177456693,0.729516811,1.180220682,2.639683664,2.167294244,3.599858795,1.827767232,0.480605337,0.901069536,1.204227707,1.101225188,,,,,,,,,
7043,33.11446123,0.886703726,2.905872766,2.391336429,0,1.874832523,0.185757292,2.458796573,0.118479193,1.427610914,1.52321932,1.021415299,0.131907694,2.17126602,0.33805939,1.473779222,1.286699922,8.469356052,21.95857359,50.99999791,44.4576708,19.51539433,0.743298402,1.629503191,0,0,,,,,,,,,
7044,0,1.116417306,1.889971812,1.192146373,0.028489189,0.874813304,0.05950255,1.626645511,0.07683035,1.452798267,0.966775108,5.002882035,3.034546803,0.140662113,1.348124352,2.049582979,1.033377765,3.602577049,15.2093987,57.94377949,0,139.7760915,0.034543371,0.882315867,0.025485662,0.03961877,,,,,,,,,
7045,0,2.178526717,0.593925687,0.438180732,1.035439193,2.139374766,1.06575258,0.411903978,1.083710622,0.887912352,1.656438319,4.089029971,2.311212739,0.437310146,0.919051339,1.235558479,1.338033058,0,0,0,0,0,1.648957861,1.239531157,2.223128992,4.625588984,,,,,,,,,
7046,0,1.047660625,3.772948642,0.991350763,2.500546508,2.572254884,1.96393567,2.520349434,2.169959861,2.382211929,0.257746845,2.690951807,0.705763626,1.624152117,0.731372642,1.013447318,0,0,0,0,0,0,0.59448859,1.339931443,1.370678501,2.895087297,,,,,,,,,
7047,0.721820788,0.872348636,0.971231138,1.137905579,2.027605645,2.570081466,1.792961871,2.09406198,2.398347859,1.839738369,1.964602078,1.169662475,0.539793196,1.081273856,1.639936451,1.787944803,0.696503673,0.637207938,0.997333379,1.844336426,0.754791364,0.470204592,0.891576424,1.609779485,0.878740897,1.762244109,,,,,,,,,
7048,0.584393084,0.745473184,7.631255049,0.792870549,2.43264631,6.126746553,0.133204402,3.057297158,0.036387123,1.683096232,1.228527934,0.456254028,1.043129488,1.608095569,0.89781526,1.249083245,1.107935639,1.98261942,2.601093268,1.388068689,0.990567488,0.558961491,1.173519623,1.866453166,0.815899605,0.947573005,,,,,,,,,
7049,0,0.549011783,8.913279664,0.390889013,2.421124962,7.743699293,1.094577086,1.974356155,0,1.654861181,0,2.422880331,1.855878488,0.80172864,0.856206644,0.834454871,1.739367703,3.314761167,2.213420139,5.3160464,0,6.309407611,0.928772061,1.028958182,0.755864162,1.206977989,,,,,,,,,
7050,7.41492236,1.083956064,0.348813869,1.994331807,1.713326426,0.802512094,1.548577955,0.227928573,1.162603177,0.984647126,1.165696593,2.168293296,0.481319548,0.006799874,1.742707448,0,1.431064815,14.43365247,60.76049365,207.9029558,7.140934328,354.7310724,1.399531008,1.433462913,1.12435336,1.497640423,,,,,,,,,
7051,0.345952298,2.164526463,1.737922959,1.250949383,1.019479435,2.991030437,1.023640457,1.089386551,0.801824517,1.703614736,1.702056452,2.526477619,1.019692069,0.346962568,1.811415055,0.661176149,1.850984426,2.320958438,4.142353991,16.44617364,10.72047404,23.70096414,2.204774464,2.50110141,2.016277818,1.8761724,,,,,,,,,
7052,9.334860015,0.454143227,2.934581888,1.057478757,0.535695255,3.906264702,1.657312986,2.043269378,2.164395636,1.380835826,0.853714845,0.995331195,1.433093071,0.660155538,0.849862817,0.389972032,1.167397624,1.488962266,1.18395853,3.132619912,4.674877752,5.32166232,2.250896184,0.442135376,0.831923635,0.459497963,,,,,,,,,
7053,0,2.112449226,0.579810209,2.333093738,0.443341162,0.450640574,1.665889887,0.582495416,2.333231396,0.396123902,1.548055318,5.666242423,1.600394362,0.76920662,0.910565175,2.114718976,1.606569723,1.43242532,4.08445492,3.953720747,0,0,1.758488571,1.093052643,0.188367841,0.331141568,,,,,,,,,
7054,0,0.985572052,3.38488413,2.082424337,0,2.104342552,1.048889515,3.455272124,0.882165446,1.789596977,1.328675937,2.580217094,0.553936095,0.683077761,0.645236544,1.638695101,0,0,0,0,0,0,2.136999896,1.089596227,1.151094076,0.888755432,,,,,,,,,
7055,1.79530519,1.047777757,4.186769481,1.354404845,0,0.26351851,0.336488972,2.054579736,0.825668486,1.377628603,0.241629787,1.639247096,2.000268594,1.400693481,1.457880977,1.486451819,0.86514056,1.61196564,1.158894622,1.548241099,1.447958325,1.285096108,1.078078925,1.257565977,0.81435512,1.105222295,,,,,,,,,
7056,0.170306675,1.80766478,0,0.376762227,0.888620327,2.197515088,0.672876603,3.406595903,0.957110681,2.322499644,1.461268932,1.71177594,0.632215549,0.479409678,0.191544075,1.862570787,1.113624419,0.825712078,0.171596936,0.258330645,0.945495059,0.434086062,0.22667161,1.638033561,0.816404916,0.702484407,,,,,,,,,
7057,0,0,13.6773539,0.397877078,0,20.92447035,0.944014097,4.569575752,1.250593585,2.315852136,2.033688937,1.336155858,0.233685338,0.091824897,0.351809321,0.795917324,1.68633233,0.837585718,0.636486281,2.109301783,0,4.11805746,2.64916948,2.791090074,0,0,,,,,,,,,
7058,2.436417785,0.965031031,5.736791025,0.495273689,0.3695628,0,0.891728322,3.288808584,0.953589327,1.459135407,1.027399695,2.222176641,0.887451632,1.604346155,0.624305512,0.817820759,1.366860771,1.578534711,1.491386366,3.170077513,2.939361986,3.530879635,1.966294459,1.358313304,1.187702676,0.45302499,,,,,,,,,
7059,2.712642989,1.197153693,3.095790277,1.100475243,2.139547123,2.583119117,1.636898705,1.121919366,1.205168406,0.827863888,0.626181045,0.653527528,0,1.626068764,1.407636724,1.057825542,0.806563652,0.704194748,0.721257344,0.300508499,1.054280443,0.432452504,1.522896792,0.53459496,2.38705864,4.981093248,,,,,,,,,
7060,0.752180363,0.385510643,0.659379677,1.029510412,0.316752741,0.819310437,1.630347148,0.564738658,2.889137652,1.499903786,0,1.160357207,1.61230096,1.414792836,0.626935418,1.181701574,0.448214186,1.251731058,1.184713339,0.37179539,0.15843777,0.459199603,1.961109795,0.028313143,0.927742386,0.175404884,,,,,,,,,
7061,0,0.650138619,6.220440615,0.004507587,0.304511911,8.046896907,2.102120152,1.960725339,2.06497341,1.707748349,2.214685331,1.950021928,1.502295401,0.978662142,1.435494446,1.185119086,1.521984761,0.022888941,1.53E-05,0,0,0,1.883929409,1.017506207,0.78090797,0.533313947,,,,,,,,,
7062,0.317967219,2.422005582,1.530494567,0.267145772,0.726543044,2.739802723,1.176788805,0.60982656,1.705868515,1.583324469,0,2.519582985,1.625821784,0.608774183,0.993553211,0.662356235,1.501616497,1.203627596,0.282927284,0.438404965,0.095865032,0.748594816,2.37093431,2.294267921,2.090292917,0.349388348,,,,,,,,,
7063,1.988994015,0.918422346,5.441119959,0.949314611,2.300370331,5.70089652,1.77870416,4.992711036,3.286008982,2.67412841,1.199453497,3.110019404,1.983920213,0.336861147,0.650568965,0,0.542169767,0.990704529,1.185271514,4.407918916,1.628324283,5.754209797,1.848442629,1.671203911,1.081665248,1.836588152,,,,,,,,,
7064,0,1.737067513,0.035125456,2.908361572,2.603129218,0.073909096,0.332767726,0.05451898,0.637008607,0.080242286,0.967368359,3.984667746,2.033002225,0.328490271,1.7515427,2.334431207,0,0,0,0,0,0,1.483697848,0.840137863,1.155438297,1.974666984,,,,,,,,,
7065,50.72464111,0.371271921,3.655306729,1.421477582,0,3.522502636,2.486532049,2.89046748,4.200599201,1.886279277,0.816575445,0.351889683,0.703926618,0.440642311,0.264430018,1.10693781,0.497223124,1.479468004,4.136157729,10.2295324,31.92980582,22.10045527,0.188537086,1.456684319,0,0,,,,,,,,,
7066,2.53571676,3.981064721,0,2.04316006,7.366192226,0.020466039,1.680123265,0,4.562206158,1.325175015,1.631737937,1.683437571,1.396552744,1.143009752,1.459628798,2.597263045,1.956757787,1.855061963,5.622954948,2.750122207,2.378709108,2.035120363,1.223271388,1.043095086,1.626941613,3.548222803,,,,,,,,,
7067,0,2.039305949,0.499568269,0,1.515525094,0.335580581,1.779000381,0.128630613,1.383467608,0.515879787,0.744847487,4.150035348,1.643024736,0.443293132,1.231558547,2.305201558,1.614812293,0,0,0,0,0,1.761157319,1.443798912,2.584101312,3.490261856,,,,,,,,,
7068,0,2.857698236,1.068055655,1.085405782,2.81534017,0.581844009,0.476054585,1.521780766,0,0.881994213,1.086511204,3.795922183,1.973828615,1.160081276,1.488392043,1.21612679,0.426905343,1.284663289,4.118941947,5.843341661,14.80792291,4.480532228,0.141424241,1.016790676,0.58378358,1.409387955,,,,,,,,,
7069,0,1.392680572,2.741702832,2.316426894,0.556408114,0.799163504,1.61023862,1.217553259,2.542707961,0.748657749,1.798984438,1.849844001,0.918921558,2.190643652,1.590932484,1.322400023,0.840649769,6.792371405,45.08204653,64.51131286,0,0,0.841038187,1.822506407,0.574805689,1.10930728,,,,,,,,,
7070,8.049547212,1.32332131,0.374578634,1.404116222,3.978971253,0.571394403,1.950556789,0.620926534,4.526852523,1.59766666,1.148910827,3.463637956,1.532560037,0.179034742,0.052085494,0.37451977,1.708298315,5.464062407,15.68496774,22.80768297,8.47636682,68.00546784,0.695101494,0.588517961,2.225900454,2.718882644,,,,,,,,,
7071,18.25936486,0.39220244,3.680057691,1.937655346,1.388844549,1.182064564,0.288550968,1.751149434,0.231878177,1.571751432,1.810995294,0.860161666,0,0.763982444,0.548469902,1.48068657,1.682583765,4.153944022,4.338351871,10.73841881,12.7496148,9.371130708,2.627197919,1.255429966,0.590859545,0.970948958,,,,,,,,,
7072,0,0.77776816,4.13798972,0.758071188,0.554308758,0.676674278,1.538085265,1.8177979,0,0.796181372,1.246184234,1.616612873,0,1.515180676,0.985310359,0,1.072397685,3.412044627,11.19770426,43.91591097,0,0,0.237282071,0.267035849,0.504590442,0.728835898,,,,,,,,,
7073,151.0642969,0.732527645,0.284933085,1.783946868,0.722415182,0.102953933,3.278027789,0.80356804,4.411835312,0.807543492,0.711809877,1.739211994,2.629650163,1.183549644,1.933077052,0.025733818,2.330097923,23.38833796,97.75277106,219.0019852,175.8237776,411.8966858,0,0,1.551700581,0.746220538,,,,,,,,,
7074,27.91420814,1.319524356,2.368853525,0.985641004,0.987527407,0.250195544,0,1.12070841,0,0.571338088,1.361531834,1.226702786,2.731227648,0.317214299,0.922984009,0.638748568,2.496096819,4.039727798,4.387458027,9.257624877,26.67981294,18.94546452,0.654735575,1.765482607,1.046817856,0.890733578,,,,,,,,,
7075,1.66397359,3.871139842,0.41404327,1.321072367,2.808596386,0.894291751,1.309024397,0.296470756,1.57604009,0.315838634,1.179714433,1.727880775,0.944377372,1.456699464,2.248583025,0.329512165,1.29985906,5.084202181,2.689806674,1.573834692,1.040297792,3.110310584,0.825900551,1.844213497,2.567948545,1.208732865,,,,,,,,,
7076,0.350082089,3.323256446,2.096022563,0.314953146,0.033750115,0.571731826,1.183878299,0.899312321,2.338382154,0.963464612,1.628523466,0,1.857727566,2.67209268,1.694107577,1.299588293,1.241360278,1.017897465,0.269300807,0.749171242,0.815079484,0.756128026,0.258452857,1.335064383,0.45464977,0.658025156,,,,,,,,,
7077,87.80142212,0.352763756,0,2.661117086,0.281423481,0.599869451,2.023926364,0.999640938,0,0.732998905,1.119768146,4.791433974,1.853232781,0,1.208186817,0,0.951077565,8.506642714,25.94233389,111.7949059,68.93899614,137.2566484,0.743462986,0.48685766,0.537509449,0.395447409,,,,,,,,,
7078,0.013737944,0.609290973,1.624265475,1.03631389,3.196887919,0.081420078,0.570066711,1.714464791,0.557589233,1.011930385,2.314136833,1.40191487,0.605437855,1.024480809,0.66678896,0,0.203211963,0.540081035,0.919116063,0.769391169,0.02297729,0.015582825,0.810484967,0.455021062,1.209643523,2.198070498,,,,,,,,,
7079,2.058085452,0.904007645,4.492026612,0.865476662,1.733765378,4.263553134,1.894658343,2.168493194,4.273287665,1.387944461,0.860733483,1.120966109,1.085852184,1.243578139,1.380402504,1.109774609,1.648107473,1.997011419,2.817151264,0.503403726,1.108613939,0.852918964,0.75106748,0.62843919,1.609193673,3.539909448,,,,,,,,,
7080,0,0.759560227,7.222007051,0.518446413,1.915180053,7.107219115,1.642541833,3.750291445,2.576666151,2.701874358,0.992023921,1.551065127,0.684103535,1.58655759,1.347205822,2.229896033,1.047845922,1.411898153,1.081322175,0,0,0,0.479425753,0.254796851,0.373080289,0.563795788,,,,,,,,,
7081,0.061057475,1.255039615,4.327753611,0.060813724,0.778111879,0.556949367,1.672149659,1.192557949,1.514370485,0.524135299,1.21443612,1.975422825,0.598410066,0.844712923,0.757665814,1.842042873,1.560656278,0.09128211,0.009053974,0.022326048,0.044956901,0.034801272,1.891384177,1.74767555,1.18548994,0.830872566,,,,,,,,,
7082,0.118294814,1.319454865,6.128229778,0.103191267,3.928237917,7.098446869,1.058445695,2.479917508,1.794122076,1.55559929,1.141368949,0.635026939,1.17686007,2.477531169,1.727568325,0.886891361,1.652774397,0.581568482,0.08079388,0.330405168,0.304406543,0.357915633,1.205077831,0.69176324,1.178052568,1.970863054,,,,,,,,,
7083,18.0653849,1.781486848,0,0.885718894,0.41094096,0,0.569271552,0,0,0,1.759132443,1.262622668,1.047075386,0.396068085,0,0.372507951,2.092218472,10.51798407,12.28655849,23.76302188,9.173010991,14.60956753,0.865193934,1.28208304,0.832888947,0.189632357,,,,,,,,,
7084,0,2.300280133,3.862923245,0.49170343,0.458119648,2.633648209,1.770317797,1.62149766,2.052171966,1.269961049,0.388816199,0,0.453792322,3.1803325,0.944110346,1.062788631,2.175292111,2.2550904,0.747048459,1.476970595,0,1.616921923,1.430361308,2.28927391,1.313925846,0.206023486,,,,,,,,,
7085,18.5405537,1.445675657,0.634075911,1.418667117,1.972838838,0.550868748,0.922027078,0.812249255,0,0.945595181,0.747697191,2.435780697,1.126653673,1.139701334,0,0.64296908,0.591940519,2.634920871,5.22224883,19.67461002,26.8420898,31.8499199,1.888790332,0.169744991,1.918986699,4.092995227,,,,,,,,,
7086,0,0.91426284,1.404499695,1.704298259,2.117623985,1.437955638,1.954912142,0.757138672,2.908961192,0.436312414,2.619088989,2.559946985,1.049260079,0.424013318,0.88031013,1.380871754,0.60474693,3.594284384,10.24690178,27.0564695,0,0,1.674447752,0.84027509,1.635665266,1.794450879,,,,,,,,,
7087,0,1.440555396,0.753081632,1.868249498,6.121865139,0.116168262,0.215310612,0.530109835,0.078650334,0.254668879,1.152551054,1.793272406,0.723264146,0.360285819,1.551038101,0.727149509,1.260284755,9.564092491,26.37378628,0,0,0,1.308666564,1.580564714,1.570442962,2.359759832,,,,,,,,,
7088,1.086534387,1.367705542,0.539978845,0.604319002,0.266364426,1.696839149,1.625415898,2.10217826,0.391987701,1.19237855,0.861080551,1.436313218,1.616525795,0.938738849,1.078835779,1.355353442,1.771974325,1.35103889,0.977463629,1.570384131,3.548220626,3.912661392,1.364655535,1.195470727,0.848010571,0.395395888,,,,,,,,,
7089,508.5134979,0.880553107,0.73656166,1.6762805,0.655588316,0.397869961,1.207695027,0.752812697,2.029514927,0.354081803,0.628088258,0,2.500672399,1.112601429,0.046831265,2.77330475,0.918743705,5.204030061,30.77799093,128.2665014,290.0260652,165.0155105,0,1.120023176,0.757392993,0.869005557,,,,,,,,,
7090,0,1.143779863,0,1.502337577,0,0.301654686,1.570730077,1.343012833,2.404934324,2.459327464,0.410087443,3.854953655,3.044906682,0.629121591,0.410559383,0,1.52524401,12.6753528,0,0,0,0,0.740946549,0.856267196,0.019479908,0.022718182,,,,,,,,,
7091,0,1.046062636,7.956166821,0.468969937,2.861299296,10.02445386,0.864311061,2.954113298,0.436732838,2.333931157,1.571907788,0,1.57767461,2.836688343,1.520544449,1.958581386,1.198478661,2.420118031,0.304014598,1.30790213,2.585053942,2.666050109,1.498302132,1.537956395,1.956700029,2.267318458,,,,,,,,,
7092,1.767845859,0.338337,4.358067108,0.977693208,1.258907353,1.659764788,0.376473472,2.609194512,0.530850956,1.333808061,1.558227255,1.127646405,0.720367694,2.202724512,1.693393416,1.733056793,1.060777734,0.740458052,0.799378195,0.54012281,2.168523789,0.619554941,0.482522606,1.366693977,0.561923506,0.96619122,,,,,,,,,
7093,0.212732951,0.393272452,5.396954529,0.493383487,0.111288214,6.907825987,2.207605148,3.78538571,3.873058266,1.994599052,0.543217105,1.19672527,0.396745382,1.583430621,0.568992524,1.488628351,0.102978575,0.235565618,0.244434051,0.16734121,0.103002116,0.128369738,1.548823591,0.445676279,0.742304641,0.629261025,,,,,,,,,
7094,2.424977647,1.278230664,0.15357044,0.70093991,0.962777066,0.029409285,0.211235469,0.518269156,0.065440483,1.321736066,1.438823757,1.387278329,1.263727712,0.777741468,1.976472405,2.830637826,2.057242379,2.241459674,1.818914705,1.345398447,3.589212104,1.875156399,0.683132059,0.572093006,0.696124993,0.510261971,,,,,,,,,
7095,0.007188081,0.967307095,3.730063465,0.096506152,0.727395976,2.278820753,0.656898876,1.180938158,1.734543084,0.890610227,2.924654877,1.542541165,1.254012729,2.234155903,1.417608551,1.563369277,1.963648053,0.062351444,0.008915238,0.022881246,0.021189719,0.021132792,0.505367049,1.389164898,0.686110517,0.453170545,,,,,,,,,
7096,0.584095655,0.843686357,7.825685758,0.44925876,0.684774922,6.655180259,0.599688102,2.815873425,0,1.556836417,0.642109744,1.279628813,0.689770035,0.913468574,1.472962491,1.621334863,1.660475805,1.739644343,0.735612081,1.214292056,2.181600601,1.283646432,1.818701659,2.01128934,0.753225813,1.240368133,,,,,,,,,
7097,0,0,1.489269701,0.756513436,0,2.177434079,1.089701592,0.372229786,1.166676821,0.191958107,2.641051794,1.848105473,0.496732779,1.022520238,0.968750498,1.324949144,1.984892113,0,0,0,0,0,1.72583983,2.468944426,0,0,,,,,,,,,
7098,1.130132591,1.301720114,1.188241455,0.516594943,0,0.716890995,1.791227243,1.129008884,1.665614022,0.626759497,1.072820705,1.33519679,1.95075564,1.064276732,1.299778004,1.983851203,1.193951316,0.593365129,0.408445194,0.380746453,1.67847126,1.037400672,1.147797819,0.833798616,0.557223151,0.55641739,,,,,,,,,
7099,0.196882733,1.140750957,0,0.723583113,1.976417914,0,1.42564594,0,1.508668559,0,1.394804704,1.773526232,3.065638853,0.65402004,1.782249228,0.77685185,2.17350727,2.501516386,0.185804088,0.315515466,0.654921165,0.372306407,0.929429986,1.947632219,1.366999343,0.902784725,,,,,,,,,
7100,0,1.078848312,0,1.092151237,0.067316026,1.741245544,1.774848168,2.737698613,1.392649455,1.589143928,0.065243769,2.861879593,0.947689887,1.319632177,0.347067874,0.511650928,0,0,0,0,0,0,0.653342182,0.926481135,0.267216332,0.084331696,,,,,,,,,
7101,0,0.114567715,4.78051117,0.890750815,0.02717158,2.216022923,1.502896721,2.198309632,2.346625139,1.559473451,0.914138134,1.686723714,0.115117265,0.433759545,1.88143097,0,0.662601395,2.818284612,9.700187603,36.70424169,0,33.57831174,0,2.009735623,0.14872165,0.042387993,,,,,,,,,
7102,0.559959954,0.294650044,5.229663764,1.558903966,0.021808575,2.879542619,1.574556429,2.072559306,1.374266199,1.672632325,1.843853815,1.037570963,0,0,1.485360081,1.864888315,0.977291,2.130192881,4.227908489,14.04559116,13.72150318,12.09166674,2.015480041,2.386477525,0.131046286,0.191266834,,,,,,,,,
7103,2.748708526,4.298929903,0.137929016,1.024262162,0.814883194,0.720653324,0.623385288,1.222531614,0.820305416,1.425093428,1.356003442,0.793792462,1.017587254,2.244557093,1.941361661,2.194819499,0.999510032,1.636009388,0.450518105,1.014127956,4.60169504,2.523783499,1.240439719,1.5449667,0.878808283,1.356915879,,,,,,,,,
7104,0,1.597165017,1.530543298,0,1.33710385,1.205989545,1.739724568,0.408850014,2.831731653,0.378309133,0.635015497,3.330186171,1.606396935,0.482832077,0.931012285,0.441410477,1.727271172,0,0,0,0,0,0.883273188,1.673465813,1.02697895,0.651728597,,,,,,,,,
7105,0.246975394,0.969745399,4.013762602,0.736801626,2.030292465,2.781125382,0.127873747,1.714070857,0.139741682,1.345547756,1.500449895,0,2.086434333,0.950670608,0.320123276,1.200423129,0.555525259,0.478566019,0.223957085,0.21179737,0.595765854,0.39710514,1.151230386,0.518041234,2.019242958,1.964400313,,,,,,,,,
7106,1.3025134,0.123387196,3.546421469,0.324638439,0.878919237,4.318380723,1.541011631,3.363781385,1.072871054,1.738992087,1.634272663,2.596206069,1.090082194,0.41326032,0.013960167,0.552166042,0.415330329,0.408921833,0.233768097,0.790092987,2.547422727,1.304909031,1.402715828,0.890864821,0.280975014,0.611126805,,,,,,,,,
7107,0.265117693,1.068485794,11.41682087,0.89426006,0.701589789,10.16520735,1.432031658,5.490227503,1.96638133,2.437680677,0.407008027,0.913592057,0,1.629187807,0.827394327,1.689112505,0.052380651,0.109730397,0.111346847,0.196460713,0.181582929,0.386475078,1.889002567,2.510092501,1.643714259,1.180956197,,,,,,,,,
7108,0,1.468806914,1.147709595,1.968090919,0.535952835,1.633828678,1.59320973,1.854091922,1.438286456,1.203572667,0.881914836,1.774867967,1.106138045,1.961767389,0.928128647,0.814358845,0.669371714,4.067311532,19.07120173,87.72702163,0,86.75873586,0,0.035926301,1.221586786,0.967219499,,,,,,,,,
7109,0,0.060448879,13.58755505,0.205946631,0.074089928,10.7817349,1.633484509,2.979255358,0.91502684,2.205074452,0,0.593536545,0.330850755,2.629589701,0.672108643,1.548786843,0.276271134,0.22973026,0.081237363,0,0,0,2.371605958,0,0.082857677,0.078891579,,,,,,,,,
7110,0.556198573,1.522656746,0,1.368737648,0,0.648691462,1.307349884,0,1.328961311,0.876767095,1.170408777,0.866690199,1.935718032,2.407092612,1.959922438,2.607125404,1.476574776,4.421428686,2.136905882,2.983499211,0.601250155,1.185176734,0.969605983,2.211153893,0,0,,,,,,,,,
7111,0,2.186713417,4.613172094,0,0.024073507,3.912018189,0,1.023179842,0,1.813011483,0.673968467,0.511897888,0.140291221,2.836748442,0.398480249,1.574560382,1.331346319,0,0,0,0,0,1.779512717,0.992238914,0.039478747,0.020425292,,,,,,,,,
7112,0,0.522666122,1.400899074,2.287661814,0.062768766,0.877773326,1.910626732,0.914979144,0.127059352,0.647170771,1.009512945,0.933873977,0.504563297,1.734480866,0.799830158,1.740124048,0,0,0,0,0,0,1.806048853,0.007330089,0.317000856,0.082239103,,,,,,,,,
7113,0,0.927163405,0.391348876,0.873607241,0,1.496707406,2.374705716,0.356190284,4.663731173,1.332558446,0.711067554,1.08090345,1.677190188,1.309574342,1.952660654,1.831763384,2.175700453,4.34883834,0,0,0,0,2.498826891,1.331181212,0.60315516,0,,,,,,,,,
7114,4.664083462,1.39291244,1.330288892,1.764941244,0.057921741,1.490447629,0.297876171,1.812029023,0.446958505,1.530184573,2.152290757,2.282434161,1.353649268,0.507125917,0.742165847,1.399199628,0.642018148,1.892558388,5.098974686,6.837070651,7.823967213,5.847728708,0.47055942,2.2753411,0.139953949,0.088196878,,,,,,,,,
7115,0,0,0.033288328,1.846683248,0,0.017318656,0.182941803,0.209867447,0.348389985,0.206775895,0.966278908,2.319373661,1.190964744,0.724568352,1.283321013,2.086782677,1.067589376,5.745173545,21.33884217,0,0,0,0.883109234,0.703342796,0,0,,,,,,,,,
7116,0,0.934423967,5.934970795,0.110650057,2.337964769,1.874101787,0.539069656,1.083913901,0.505588127,0.735661505,0.192437985,2.316864788,0.926604511,1.195755521,1.732498533,2.420023726,1.69039961,0.723882696,0.16775468,0,0,0,1.225221801,0.814728973,0.645717755,1.052659853,,,,,,,,,
7117,0.256287498,0.555486243,2.075211037,2.045063037,0.161078011,0.377146061,0.611665408,2.514015832,0,1.21970152,1.018916982,1.931991497,0.907867436,2.368906976,0.778201151,2.255830485,1.592891133,4.572948732,5.846941127,4.60273591,0.683500018,2.178686707,1.427930826,0.842128268,0.048499598,0.087071136,,,,,,,,,
7118,5.936658013,0.229746891,0.450755016,1.996730603,0.046871961,1.339756155,2.34618038,0.25969601,3.86692248,0.541380811,2.457193107,0.250281569,0.777820664,1.234647311,0.228346972,1.158586662,2.059237758,0.484297325,0.667367825,2.88113213,5.83639144,3.572497068,2.239570167,1.879341065,0.031712242,0.040534098,,,,,,,,,
7119,0,0.79456815,1.237030736,0.057115966,3.724557491,0.793573147,0,0.47015034,0,0.42379878,1.813405603,1.850482737,1.364173903,1.243333358,2.782106766,1.501879792,0.515567161,0.128920767,0.014508069,0.021052473,0,0,1.022765825,1.091120182,1.12115552,1.905800664,,,,,,,,,
7120,0.002057144,0.718478644,7.223085166,0.054743601,0.287027595,6.349385982,1.438603263,2.977616873,2.339031244,1.59234035,0.690033637,2.018135076,1.164650861,0.927935068,1.391766782,1.381860752,2.642890229,0.655257588,0.033650668,0.001533237,0.000637964,0.002380583,1.678571399,1.395312344,1.230978957,0.206657881,,,,,,,,,
7121,0,1.493317786,0,1.061422018,6.192331846,2.143991672,2.203886126,0,1.247076828,1.629412114,1.054770323,0.727117135,1.677638215,0.322678404,0.529202843,0.492735806,1.458445532,0,0,0,0,0,2.021325823,0.855942484,1.543480987,3.491195781,,,,,,,,,
7122,0,1.480024649,0.538176031,1.427522439,4.187499153,0,0.931119302,2.529119132,0.838089077,1.85327044,0.697923429,3.45829311,1.859183306,0.906946081,0.918495426,1.406832888,1.431451789,1.994208797,7.969017585,0,0,0,1.08709615,0.875060507,1.404112669,1.642150129,,,,,,,,,
7123,5.574791385,1.099838302,1.634069639,1.481454335,0.23619918,1.208096,0.605366057,1.595617317,0.863495032,1.130948029,0.977421297,0.143007102,1.250003405,1.805315403,0.625284961,1.365937317,0.757494689,1.389532179,1.147665387,1.62840086,2.826792411,2.425629263,1.337492237,0.750506271,0.279367773,0.360184858,,,,,,,,,
7124,3.791653392,2.097751025,0.549275808,2.039479473,0.010710193,0.888053628,2.307273324,0.320005072,3.365557522,0.555026625,0,1.861829768,1.038204866,0.132726521,0.401770341,2.232022186,0.801978257,1.73356371,3.613498307,4.002257839,2.306085313,3.324607802,2.486858494,2.087512178,0.006169132,0.014305783,,,,,,,,,
7125,6.253843356,0.251301424,0.496167108,1.232272741,0.204518384,0.871675967,0.791472644,0.839301929,1.433406269,0.636863888,1.232531828,2.126145005,0.947346936,0.030722396,0.679918106,1.504368266,2.020998322,1.274538662,2.54666531,2.564113589,4.988396054,2.943605592,2.371715016,0.777341941,0.290629487,0.093028176,,,,,,,,,
7126,66.73347013,0.750406661,3.899231324,0.906749136,0,0.793931263,0.314720956,2.465258404,0.519461448,1.294367215,0.664798483,2.762638987,2.353600567,1.014594127,0,0.518238007,1.900564951,2.794030842,4.227645168,8.643006258,31.75964149,11.82791061,0.349848474,0,0.001511446,0,,,,,,,,,
7127,2.771084607,0.40422972,0.900549146,0.710508881,2.710596563,1.284922845,0.660856901,0.890169012,1.070612172,0.770290091,1.211802023,1.625988016,1.963543121,0.352264913,1.40152215,1.311984042,1.715618765,0.647838511,0.386755841,0.55287545,1.985413111,1.02370672,2.523944853,0.554482073,0.530429261,1.224776933,,,,,,,,,
7128,0.009533844,2.525323251,4.565114159,0.037060429,0.242355658,5.614531894,0.841956992,1.349205828,2.239949472,1.716995496,1.474199846,3.082146152,1.145131181,1.472717967,2.282946973,1.423522614,0.211345848,0.02961786,0.003599695,0.010415996,0.007681388,0.008889326,0.093773133,1.70992175,0.575567026,0.437055254,,,,,,,,,
